feature	seed	run	result	reason	stage	summary
real_build	20260610	1	PASS	PASS	pass	1/1 PASS: {real_build=PASS}
real_build	20260610	2	FAIL	no_flat_site	other	0/1 PASS: {real_build=FAIL:no_flat_site}
real_build	20260610	3	FAIL	no_flat_site	other	0/1 PASS: {real_build=FAIL:no_flat_site}
ALLDONE
